Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temp. (K),Monitoring energy (nm),2nd Excitation max. (nm),Formula
13,8,0.01,7.99,248,83,8,75,589.334962,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.330199,13.618054,4.177128,9.440926,277.8,82.17,0.63,81.54,634.261598,206.890596,1.51964,205.370956,1355.25,480,1.85,478.15,35.391,27.52,0,27.52,65.97,48,0.02,47.98,142.1471687,108.944432,0.05670385,108.8877282,350,615,362,Rb2Bi0.99PO8MoEu0.01
13,8,0.01,7.99,248,83,8,75,589.334962,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.330199,13.618054,4.177128,9.440926,277.8,82.17,0.63,81.54,634.261598,206.890596,1.51964,205.370956,1355.25,480,1.85,478.15,35.391,27.52,0,27.52,65.97,48,0.02,47.98,142.1471687,108.944432,0.05670385,108.8877282,400,615,362,Rb2Bi0.99PO8MoEu0.01
13,8,0.01,7.99,248,83,8,75,589.334962,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.330199,13.618054,4.177128,9.440926,277.8,82.17,0.63,81.54,634.261598,206.890596,1.51964,205.370956,1355.25,480,1.85,478.15,35.391,27.52,0,27.52,65.97,48,0.02,47.98,142.1471687,108.944432,0.05670385,108.8877282,450,615,362,Rb2Bi0.99PO8MoEu0.01
13,8,0.01,7.99,248,83,8,75,589.334962,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.330199,13.618054,4.177128,9.440926,277.8,82.17,0.63,81.54,634.261598,206.890596,1.51964,205.370956,1355.25,480,1.85,478.15,35.391,27.52,0,27.52,65.97,48,0.02,47.98,142.1471687,108.944432,0.05670385,108.8877282,500,615,362,Rb2Bi0.99PO8MoEu0.01
13,8,0.05,7.95,248,83,8,75,589.334962,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.330199,13.618054,4.177128,9.440926,277,78.85,3.15,75.7,631.980942,198.53138,7.5982,190.93318,1356.25,480,9.25,470.75,35.315,27.52,0,27.52,65.85,48,0.1,47.9,142.0825635,108.944432,0.28351925,108.6609128,298,615,362,Rb2Bi0.95PO8MoEu0.05
13,8,0.1,7.9,248,83,8,75,589.334962,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.330199,13.618054,4.177128,9.440926,276,74.7,6.3,68.4,629.130122,188.08236,15.1964,172.88596,1357.5,480,18.5,461.5,35.22,27.52,0,27.52,65.7,48,0.2,47.8,142.0018069,108.944432,0.5670385,108.3773935,298,615,362,Rb2Bi0.9PO8MoEu0.1
13,8,0.25,7.75,248,83,8,75,589.334962,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.330199,13.618054,4.177128,9.440926,273,74,15,59,620.577662,170.9356,30.973762,139.961838,1361.25,480,46.25,433.75,34.935,27.52,0,27.52,65.25,48,0.5,47.5,141.7595373,108.944432,1.41759625,107.5268358,298,615,362,Rb2Bi0.75PO8MoEu0.25
13,8,0.5,7.5,248,83,8,75,589.334962,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.330199,13.618054,4.177128,9.440926,268,74,15,59,606.323562,170.9356,30.973762,139.961838,1367.5,480,80,400,34.46,27.52,0,27.52,64.5,48,1,47,141.3557545,108.944432,2.8351925,106.1092395,298,615,362,Rb2Bi0.5PO8MoEu0.5
13,8,0.5,7.5,248,83,8,75,589.334962,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.330199,13.618054,4.177128,9.440926,268,74,15,59,606.323562,170.9356,30.973762,139.961838,1367.5,480,80,400,34.46,27.52,0,27.52,64.5,48,1,47,141.3557545,108.944432,2.8351925,106.1092395,300,615,362,Rb2Bi0.5PO8MoEu0.5
13,8,0.5,7.5,248,83,8,75,589.334962,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.330199,13.618054,4.177128,9.440926,268,74,15,59,606.323562,170.9356,30.973762,139.961838,1367.5,480,80,400,34.46,27.52,0,27.52,64.5,48,1,47,141.3557545,108.944432,2.8351925,106.1092395,350,615,362,Rb2Bi0.5PO8MoEu0.5
13,8,0.5,7.5,248,83,8,75,589.334962,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.330199,13.618054,4.177128,9.440926,268,74,15,59,606.323562,170.9356,30.973762,139.961838,1367.5,480,80,400,34.46,27.52,0,27.52,64.5,48,1,47,141.3557545,108.944432,2.8351925,106.1092395,400,615,362,Rb2Bi0.5PO8MoEu0.5
13,8,0.5,7.5,248,83,8,75,589.334962,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.330199,13.618054,4.177128,9.440926,268,74,15,59,606.323562,170.9356,30.973762,139.961838,1367.5,480,80,400,34.46,27.52,0,27.52,64.5,48,1,47,141.3557545,108.944432,2.8351925,106.1092395,450,615,362,Rb2Bi0.5PO8MoEu0.5
13,8,0.5,7.5,248,83,8,75,589.334962,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.330199,13.618054,4.177128,9.440926,268,74,15,59,606.323562,170.9356,30.973762,139.961838,1367.5,480,80,400,34.46,27.52,0,27.52,64.5,48,1,47,141.3557545,108.944432,2.8351925,106.1092395,500,615,362,Rb2Bi0.5PO8MoEu0.5
13,8,0.25,7.75,248,83,8,75,589.334962,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.330199,13.618054,4.177128,9.440926,263,74,15,59,592.069462,170.9356,30.973762,139.961838,1373.75,480,40,440,33.985,27.52,0,27.52,63.75,48,1.25,46.75,140.9519718,108.944432,1.821379,107.123053,298,615,362,Rb2Bi0.25PO8MoEu0.75
13,8,1,7,165,63,8,55,380.354562,151.964,15.999,135.965,725,235,60,175,8.61,3.44,0,3.44,20,6,1,5,41.044683,13.618054,4.177128,9.440926,258,74,15,59,577.815362,170.9356,30.973762,139.961838,1380,480,100,380,33.51,27.52,0,27.52,63,48,2,46,140.548189,108.944432,5.670385,103.274047,298,615,362,Rb2PO8MoEu1
13,8,1,7,165,63,8,55,380.354562,151.964,15.999,135.965,725,235,60,175,8.61,3.44,0,3.44,20,6,1,5,41.044683,13.618054,4.177128,9.440926,258,74,15,59,577.815362,170.9356,30.973762,139.961838,1380,480,100,380,33.51,27.52,0,27.52,63,48,2,46,140.548189,108.944432,5.670385,103.274047,300,615,362,Rb2PO8MoEu1
13,8,1,7,165,63,8,55,380.354562,151.964,15.999,135.965,725,235,60,175,8.61,3.44,0,3.44,20,6,1,5,41.044683,13.618054,4.177128,9.440926,258,74,15,59,577.815362,170.9356,30.973762,139.961838,1380,480,100,380,33.51,27.52,0,27.52,63,48,2,46,140.548189,108.944432,5.670385,103.274047,350,615,362,Rb2PO8MoEu1
13,8,1,7,165,63,8,55,380.354562,151.964,15.999,135.965,725,235,60,175,8.61,3.44,0,3.44,20,6,1,5,41.044683,13.618054,4.177128,9.440926,258,74,15,59,577.815362,170.9356,30.973762,139.961838,1380,480,100,380,33.51,27.52,0,27.52,63,48,2,46,140.548189,108.944432,5.670385,103.274047,400,615,362,Rb2PO8MoEu1
13,8,1,7,165,63,8,55,380.354562,151.964,15.999,135.965,725,235,60,175,8.61,3.44,0,3.44,20,6,1,5,41.044683,13.618054,4.177128,9.440926,258,74,15,59,577.815362,170.9356,30.973762,139.961838,1380,480,100,380,33.51,27.52,0,27.52,63,48,2,46,140.548189,108.944432,5.670385,103.274047,450,615,362,Rb2PO8MoEu1
13,8,1,7,165,63,8,55,380.354562,151.964,15.999,135.965,725,235,60,175,8.61,3.44,0,3.44,20,6,1,5,41.044683,13.618054,4.177128,9.440926,258,74,15,59,577.815362,170.9356,30.973762,139.961838,1380,480,100,380,33.51,27.52,0,27.52,63,48,2,46,140.548189,108.944432,5.670385,103.274047,500,615,362,Rb2PO8MoEu1
42,26,0.8,25.2,198,63,8,55,472.28047,151.964,15.999,135.965,765,215,60,155,7.33,3.44,0,3.44,17,6,2,4,38.228686,13.618054,5.211664,8.40639,864.8,410.4,50.4,360,1980.828584,1000.119384,121.5712,878.548184,4202,1560,148,1412,110.54,89.44,0,89.44,207.2,156,1.6,154.4,458.092818,354.069404,4.536308,349.533096,298,615,382,Ba2La7.2Si6O26Eu0.8
42,26,1.6,24.4,198,63,8,55,472.28047,151.964,15.999,135.965,765,215,60,155,7.33,3.44,0,3.44,17,6,2,4,38.228686,13.618054,5.211664,8.40639,869.6,364.8,84,280.8,1991.275408,888.995008,168.51,720.485008,4194,1560,296,1264,109.66,89.44,0,89.44,206.4,156,3.2,152.8,458.167606,354.069404,9.072616,344.996788,298,615,382,Ba2La6.4Si6O26Eu1.6
42,26,2,24,198,63,8,55,472.28047,151.964,15.999,135.965,765,215,60,155,7.33,3.44,0,3.44,17,6,2,4,38.228686,13.618054,5.211664,8.40639,874.4,319.2,84,235.2,2001.722232,777.870632,168.51,609.360632,4186,1560,430,1130,108.78,89.44,0,89.44,205.6,156,4,152,458.242394,354.069404,10.423328,343.646076,298,615,382,Ba2La5.6Si6O26Eu2.4
42,26,2,24,198,63,8,55,472.28047,151.964,15.999,135.965,765,215,60,155,7.33,3.44,0,3.44,17,6,2,4,38.228686,13.618054,5.211664,8.40639,879.2,273.6,84,189.6,2012.169056,666.746256,168.51,498.236256,4178,1560,430,1130,107.9,89.44,0,89.44,204.8,156,4,152,458.317182,354.069404,10.423328,343.646076,298,615,382,Ba2La4.8Si6O26Eu3.2
42,26,2,24,198,63,8,55,472.28047,151.964,15.999,135.965,765,215,60,155,7.33,3.44,0,3.44,17,6,2,4,38.228686,13.618054,5.211664,8.40639,884,252,84,168,2022.61588,607.856,168.51,439.346,4170,1560,430,1130,107.02,89.44,0,89.44,204,156,4,152,458.39197,354.069404,10.423328,343.646076,298,615,382,Ba2La4Si6O26Eu4
42,26,2,24,198,63,8,55,472.28047,151.964,15.999,135.965,765,215,60,155,7.33,3.44,0,3.44,17,6,2,4,38.228686,13.618054,5.211664,8.40639,888.8,302.4,84,218.4,2033.062704,729.4272,168.51,560.9172,4162,1560,430,1130,106.14,89.44,0,89.44,203.2,156,4,152,458.466758,354.069404,10.423328,343.646076,298,615,382,Ba2La3.2Si6O26Eu4.8
42,26,1.6,24.4,198,63,8,55,472.28047,151.964,15.999,135.965,765,215,60,155,7.33,3.44,0,3.44,17,6,2,4,38.228686,13.618054,5.211664,8.40639,898.4,403.2,84,319.2,2053.956352,972.5696,168.51,804.0596,4146,1560,312,1248,104.38,89.44,0,89.44,201.6,156,4,152,458.616334,354.069404,8.92304,345.146364,298,615,382,Ba2La1.6Si6O26Eu6.4
42,26,2,24,141,63,8,55,333.375,151.964,15.999,135.965,570,215,60,155,6.23,3.44,0,3.44,14,6,2,4,32.651786,13.618054,5.211664,8.40639,908,504,84,420,2074.85,1215.712,168.51,1047.202,4130,1560,430,1130,102.62,89.44,0,89.44,200,156,4,152,458.76591,354.069404,10.423328,343.646076,298,615,382,Ba2Si6O26Eu8
6,4,0.07,3.93,151,63,8,55,351.533,151.964,15.999,135.965,590,200,60,140,6.55,3.44,0,3.44,16,6,2,4,32.0757362,13.618054,5.670385,7.947669,113.75,42,4.41,37.59,252.07008,95.95,10.63748,85.31252,583.95,240,12.95,227.05,16.8035,13.76,0,13.76,32,24,0.14,23.86,67.25779945,54.472216,0.39692695,54.07528905,298,615,393,Sr0.93MoO4Eu0.07
48,32,2,30,204,74,3,71,496.07,183.84,6.94,176.9,740,215,60,155,7.01,3.44,0,3.44,17,6,1,5,37.75584776,13.618054,5.211664,8.40639,1158,592,9,583,2734.054,1470.72,20.82,1449.9,4420,1920,430,1490,128.4,110.08,0,110.08,253,192,3,189,542.2995953,435.777728,10.423328,425.3544,298,615,395,Li3Ba2W8O32Eu3
14.01,9,0.01,8.99,265,83,8,75,645.51128,208.9804,15.999,192.9814,750,200,60,140,7.79,3.44,0,3.44,20,6,2,4,39.8183922,13.618054,5.670385,7.947669,422.63,166,0.63,165.37,1012.9872,417.9608,1.51964,416.44116,1351.85,540,1.85,538.15,38.71,30.96,0,30.96,76.02,54,0.02,53.98,157.984229,122.562486,0.05670385,122.5057822,298,615,395,SrBi2Ta2O9Eu0.01
14.02,9,0.02,8.98,265,83,8,75,645.51128,208.9804,15.999,192.9814,750,200,60,140,7.79,3.44,0,3.44,20,6,2,4,39.8183922,13.618054,5.670385,7.947669,423.26,166,1.26,164.74,1014.50684,417.9608,3.03928,414.92152,1353.7,540,3.7,536.3,38.71,30.96,0,30.96,76.04,54,0.04,53.96,158.0409329,122.562486,0.1134077,122.4490783,298,615,395,SrBi2Ta2O9Eu0.02
14.04,9,0.04,8.96,265,83,8,75,645.51128,208.9804,15.999,192.9814,750,200,60,140,7.79,3.44,0,3.44,20,6,2,4,39.8183922,13.618054,5.670385,7.947669,424.52,166,2.52,163.48,1017.54612,417.9608,6.07856,411.88224,1357.4,540,7.4,532.6,38.71,30.96,0,30.96,76.08,54,0.08,53.92,158.1543406,122.562486,0.2268154,122.3356706,298,615,395,SrBi2Ta2O9Eu0.04
14.1,9,0.1,8.9,265,83,8,75,645.51128,208.9804,15.999,192.9814,750,200,60,140,7.79,3.44,0,3.44,20,6,2,4,39.8183922,13.618054,5.670385,7.947669,428.3,166,6.3,159.7,1026.66396,417.9608,15.1964,402.7644,1368.5,540,18.5,521.5,38.71,30.96,0,30.96,76.2,54,0.2,53.8,158.4945637,122.562486,0.5670385,121.9954475,298,615,395,SrBi2Ta2O9Eu0.1
14.2,9,0.2,8.8,265,83,8,75,645.51128,208.9804,15.999,192.9814,750,200,60,140,7.79,3.44,0,3.44,20,6,2,4,39.8183922,13.618054,5.670385,7.947669,434.6,166,12.6,153.4,1041.86036,417.9608,30.3928,387.568,1387,540,37,503,38.71,30.96,0,30.96,76.4,54,0.4,53.6,159.0616022,122.562486,1.134077,121.428409,298,615,395,SrBi2Ta2O9Eu0.2
14.3,9,0.3,8.7,265,83,8,75,645.51128,208.9804,15.999,192.9814,750,200,60,140,7.79,3.44,0,3.44,20,6,2,4,39.8183922,13.618054,5.670385,7.947669,440.9,166,18.9,147.1,1057.05676,417.9608,45.5892,372.3716,1405.5,540,55.5,484.5,38.71,30.96,0,30.96,76.6,54,0.6,53.4,159.6286407,122.562486,1.7011155,120.8613705,298,615,395,SrBi2Ta2O9Eu0.3
14.4,9,0.4,8.6,265,83,8,75,645.51128,208.9804,15.999,192.9814,750,200,60,140,7.79,3.44,0,3.44,20,6,2,4,39.8183922,13.618054,5.670385,7.947669,447.2,166,25.2,140.8,1072.25316,417.9608,60.7856,357.1752,1424,540,74,466,38.71,30.96,0,30.96,76.8,54,0.8,53.2,160.1956792,122.562486,2.268154,120.294332,298,615,395,SrBi2Ta2O9Eu0.4
14.6,9,0.6,8.4,265,83,8,75,645.51128,208.9804,15.999,192.9814,750,200,60,140,7.79,3.44,0,3.44,20,6,2,4,39.8183922,13.618054,5.670385,7.947669,459.8,166,37.8,128.2,1102.64596,417.9608,87.62,330.3408,1461,540,111,429,38.71,30.96,0,30.96,77.2,54,1.2,52.8,161.3297562,122.562486,3.402231,119.160255,298,615,395,SrBi2Ta2O9Eu0.6
10.002,6,0.002,5.998,195,74,8,66,457.261,183.84,15.999,167.841,695,185,60,125,7.79,3.44,0,3.44,28,12,2,10,42.6598232,13.618054,5.670385,7.947669,192.126,74,0.126,73.874,425.673928,183.84,0.303928,183.536072,990.37,360,0.37,359.63,25.99,20.64,0,20.64,58.004,36,0.004,35.996,111.2042042,81.708324,0.01134077,81.69698323,298,615,397,Ca2ZnWO6Eu0.002
14,8,0.04,7.96,203,71,8,63,481.4913,174.9668,15.999,158.9678,755,200,60,140,7.02,3.44,0,3.44,17,6,2,4,37.1553642,13.618054,5.425871,8.192183,294.68,114,2.52,111.48,666.781688,262.86,6.07856,256.78144,1525.4,600,7.4,592.6,34.59,27.52,0,27.52,66,48,0.08,47.92,144.9570592,108.944432,0.2268154,108.7176166,298,615,461,Sr3Lu0.96V2O8Eu0.04
27.2,20,0.3,19.7,180,64,3,61,428.103,157.25,6.94,150.31,715,185,60,125,7.78,3.44,0,3.44,17,6,1,5,37.92237976,13.618054,5.391714761,8.226339239,448.9,210,3,207,990.6126,479.75,6.94,472.81,2290.5,1200,54,1146,80.94,68.8,0,68.8,153.4,120,0.6,119.4,320.1632301,272.36108,1.8449388,270.5161412,298,615,465,LiGd0.3Mo5O20Eu0.9
12.6,8,0.6,7.4,220,74,8,66,532.0427693,183.84,15.999,167.841,740,185,60,125,7.27,3.44,0,3.44,17,6,1,5,38.4413417,13.618054,5.1390767,8.4789773,324.8,148,11,137,767.0901693,367.68,22.98976928,344.6902307,1221,480,111,369,33.05,27.52,0,27.52,64.2,48,1,47,139.3635957,108.944432,3.402231,105.542201,298,615,465,NaGdW2O8Eu0.6
23.7,15,0.1,14.9,190,63,8,55,444.8066424,151.964,15.999,135.965,815,195,50,145,11.61,3.98,0,3.98,25,7,1,6,54.5196657,17.42282,5.1390767,12.2837433,477.5,205.2,6.3,198.9,1085.079264,500.059692,15.1964,484.863292,2285.5,900,18.5,881.5,66.95,51.6,0,51.6,127,90,0.2,89.8,268.7538752,204.27081,0.5670385,203.7037715,298,615,465,NaLa3.6Mo3O15FEu0.1
23.4,15,0.2,14.8,190,63,8,55,444.8066424,151.964,15.999,135.965,815,195,50,145,11.61,3.98,0,3.98,25,7,1,6,54.5196657,17.42282,5.1390767,12.2837433,461,182.4,9,173.4,1044.713476,444.497504,18.99840316,425.4991008,2226,900,37,863,66.51,51.6,0,51.6,126,90,0.4,89.6,267.0901537,204.27081,1.134077,203.136733,298,615,465,NaLa3.2Mo3O15FEu0.2
23.1,15,0.3,14.7,190,63,8,55,444.8066424,151.964,15.999,135.965,815,195,50,145,11.61,3.98,0,3.98,25,7,1,6,54.5196657,17.42282,5.1390767,12.2837433,444.5,159.6,9,150.6,1004.347688,388.935316,18.99840316,369.9369128,2166.5,900,50,850,66.07,51.6,0,51.6,125,90,0.6,89.4,265.4264322,204.27081,1.7011155,202.5696945,298,615,465,NaLa2.8Mo3O15FEu0.3
22.8,15,0.4,14.6,190,63,8,55,444.8066424,151.964,15.999,135.965,815,195,50,145,11.61,3.98,0,3.98,25,7,1,6,54.5196657,17.42282,5.1390767,12.2837433,428,136.8,9,127.8,963.9819004,333.373128,18.99840316,314.3747248,2107,900,50,850,65.63,51.6,0,51.6,124,90,0.8,89.2,263.7627107,204.27081,2.268154,202.002656,298,615,465,NaLa2.4Mo3O15FEu0.4
22.5,15,0.5,14.5,190,63,8,55,444.8066424,151.964,15.999,135.965,815,195,50,145,11.61,3.98,0,3.98,25,7,1,6,54.5196657,17.42282,5.1390767,12.2837433,411.5,126,9,117,923.6161124,287.85,18.99840316,268.8515968,2047.5,900,50,850,65.19,51.6,0,51.6,123,90,1,89,262.0989892,204.27081,2.8351925,201.4356175,298,615,465,NaLa2Mo3O15FEu0.5
22.2,15,0.6,14.4,190,63,8,55,444.8066424,151.964,15.999,135.965,815,195,50,145,11.61,3.98,0,3.98,25,7,1,6,54.5196657,17.42282,5.1390767,12.2837433,395,126,9,117,883.2503244,287.85,18.99840316,268.8515968,1988,900,50,850,64.75,51.6,0,51.6,122,90,1,89,260.4352677,204.27081,3.402231,200.868579,298,615,465,NaLa1.6Mo3O15FEu0.6
21.9,15,0.7,14.3,190,63,8,55,444.8066424,151.964,15.999,135.965,815,195,50,145,11.61,3.98,0,3.98,25,7,1,6,54.5196657,17.42282,5.1390767,12.2837433,378.5,126,9,117,842.8845364,287.85,18.99840316,268.8515968,1928.5,900,50,850,64.31,51.6,0,51.6,121,90,1,89,258.7715462,204.27081,3.9692695,200.3015405,298,615,465,NaLa1.2Mo3O15FEu0.7
21.6,15,0.8,14.2,190,63,8,55,444.8066424,151.964,15.999,135.965,815,195,50,145,11.61,3.98,0,3.98,25,7,1,6,54.5196657,17.42282,5.1390767,12.2837433,362,126,9,117,802.5187484,287.85,18.99840316,268.8515968,1869,900,50,850,63.87,51.6,0,51.6,120,90,1,89,257.1078247,204.27081,4.46152,199.80929,298,615,465,NaLa0.8Mo3O15FEu0.8
21.3,15,0.4,14.6,190,63,8,55,444.8066424,151.964,15.999,135.965,815,195,50,145,11.61,3.98,0,3.98,25,7,1,6,54.5196657,17.42282,5.1390767,12.2837433,345.5,126,9,117,762.1529604,287.85,18.99840316,268.8515968,1809.5,900,50,850,63.43,51.6,0,51.6,119,90,1,89,255.4441032,204.27081,2.23076,202.04005,298,615,465,NaLa0.4Mo3O15FEu0.9
21,15,1,14,133,63,8,55,305.9011724,151.964,15.999,135.965,620,185,50,135,10.51,3.98,0,3.98,22,7,1,6,48.9427657,17.42282,5.1390767,12.2837433,329,126,9,117,721.7871724,287.85,18.99840316,268.8515968,1750,900,50,850,62.99,51.6,0,51.6,118,90,1,89,253.7803817,204.27081,5.1390767,199.1317333,298,615,465,NaMo3O15FEu1
10,6,0.1,5.9,199,63,8,55,468.70647,151.964,15.999,135.965,765,195,60,135,7.59,3.44,0,3.44,18,6,2,4,39.5868832,13.618054,5.5769,8.041154,196.6,51.3,6.3,45,438.121323,125.014923,15.1964,109.818523,1059,360,18.5,341.5,25.68,20.64,0,20.64,47.9,36,0.2,35.8,108.1292719,81.708324,0.5670385,81.1412855,298,615,465,Ca2La0.9SbO6Eu0.1
10,6,0.2,5.8,199,63,8,55,468.70647,151.964,15.999,135.965,765,195,60,135,7.59,3.44,0,3.44,18,6,2,4,39.5868832,13.618054,5.5769,8.041154,197.2,51,12.6,38.4,439.427176,121.76,30.3928,91.3672,1058,360,37,323,25.57,20.64,0,20.64,47.8,36,0.4,35.6,108.1386204,81.708324,1.134077,80.574247,298,615,465,Ca2La0.8SbO6Eu0.2
10,6,0.3,5.7,199,63,8,55,468.70647,151.964,15.999,135.965,765,195,60,135,7.59,3.44,0,3.44,18,6,2,4,39.5868832,13.618054,5.5769,8.041154,197.8,51,18.9,32.1,440.733029,121.76,45.5892,76.1708,1057,360,55.5,304.5,25.46,20.64,0,20.64,47.7,36,0.6,35.4,108.1479689,81.708324,1.7011155,80.0072085,298,615,465,Ca2La0.7SbO6Eu0.3
10,6,0.4,5.6,199,63,8,55,468.70647,151.964,15.999,135.965,765,195,60,135,7.59,3.44,0,3.44,18,6,2,4,39.5868832,13.618054,5.5769,8.041154,198.4,51,25.2,25.8,442.038882,121.76,60.7856,60.9744,1056,360,74,286,25.35,20.64,0,20.64,47.6,36,0.8,35.2,108.1573174,81.708324,2.268154,79.44017,298,615,465,Ca2La0.6SbO6Eu0.4
10,6,0.5,5.5,199,63,8,55,468.70647,151.964,15.999,135.965,765,195,60,135,7.59,3.44,0,3.44,18,6,2,4,39.5868832,13.618054,5.5769,8.041154,199,51,28.5,22.5,443.344735,121.76,69.452735,52.307265,1055,360,92.5,267.5,25.24,20.64,0,20.64,47.5,36,1,35,108.1666659,81.708324,2.78845,78.919874,298,615,465,Ca2La0.5SbO6Eu0.5
10,6,0.4,5.6,199,63,8,55,468.70647,151.964,15.999,135.965,765,195,60,135,7.59,3.44,0,3.44,18,6,2,4,39.5868832,13.618054,5.5769,8.041154,199.6,51,22.8,28.2,444.650588,121.76,55.562188,66.197812,1054,360,78,282,25.13,20.64,0,20.64,47.4,36,1.2,34.8,108.1760144,81.708324,2.23076,79.477564,298,615,465,Ca2La0.4SbO6Eu0.6
10,6,0.3,5.7,199,63,8,55,468.70647,151.964,15.999,135.965,765,195,60,135,7.59,3.44,0,3.44,18,6,2,4,39.5868832,13.618054,5.5769,8.041154,200.2,51,17.1,33.9,445.956441,121.76,41.671641,80.088359,1053,360,58.5,301.5,25.02,20.64,0,20.64,47.3,36,0.9,35.1,108.1853629,81.708324,1.67307,80.035254,298,615,465,Ca2La0.3SbO6Eu0.7
10,6,0.2,5.8,199,63,8,55,468.70647,151.964,15.999,135.965,765,195,60,135,7.59,3.44,0,3.44,18,6,2,4,39.5868832,13.618054,5.5769,8.041154,200.8,51,11.4,39.6,447.262294,121.76,27.781094,93.978906,1052,360,39,321,24.91,20.64,0,20.64,47.2,36,0.6,35.4,108.1947114,81.708324,1.11538,80.592944,298,615,465,Ca2La0.2SbO6Eu0.8
13,8,0.05,7.95,243,74,8,66,579.125062,183.84,15.999,167.841,880,220,60,160,9.35,3.44,0,3.44,22,6,1,5,48.12961454,13.618054,4.34066354,9.27739046,254.95,74,3.15,70.85,577.988062,183.84,7.5982,176.2418,1335.25,480,9.25,470.75,34.19,27.52,0,27.52,63,48,0.1,47.9,142.1023005,108.944432,0.28351925,108.6609128,298,615,467,K2Gd0.95WPO8Eu0.05
13,8,0.2,7.8,243,74,8,66,579.125062,183.84,15.999,167.841,880,220,60,160,9.35,3.44,0,3.44,22,6,1,5,48.12961454,13.618054,4.34066354,9.27739046,254.8,74,12.6,61.4,577.195162,183.84,30.3928,153.4472,1336,480,37,443,34.01,27.52,0,27.52,63,48,0.4,47.6,142.0303889,108.944432,1.134077,107.810355,298,615,467,K2Gd0.8WPO8Eu0.2
13,8,0.5,7.5,243,74,8,66,579.125062,183.84,15.999,167.841,880,220,60,160,9.35,3.44,0,3.44,22,6,1,5,48.12961454,13.618054,4.34066354,9.27739046,254.5,74,15,59,575.609362,183.84,30.973762,152.866238,1337.5,480,90,390,33.65,27.52,0,27.52,63,48,1,47,141.8865656,108.944432,2.8351925,106.1092395,298,615,467,K2Gd0.5WPO8Eu0.5
13,8,0.3,7.7,243,74,8,66,579.125062,183.84,15.999,167.841,880,220,60,160,9.35,3.44,0,3.44,22,6,1,5,48.12961454,13.618054,4.34066354,9.27739046,254.3,74,15,59,574.552162,183.84,30.973762,152.866238,1338.5,480,54,426,33.41,27.52,0,27.52,63,48,0.6,47.4,141.7906834,108.944432,1.8449388,107.0994932,298,615,467,K2Gd0.3WPO8Eu0.7
13,8,1,7,179,74,8,66,421.875062,183.84,15.999,167.841,700,220,60,160,8.15,3.44,0,3.44,20,6,1,5,41.97981854,13.618054,4.34066354,9.27739046,254,74,15,59,572.966362,183.84,30.973762,152.866238,1340,480,100,380,33.05,27.52,0,27.52,63,48,2,46,141.6468601,108.944432,5.670385,103.274047,298,615,467,K2WPO8Eu1
