Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temp. (K),Excitation source (nm),CIE x coordinate,Formula
6,4,0.2,3.8,176,74,8,66,414.8707693,183.84,15.999,167.841,740,185,60,125,7.07,3.44,0,3.44,17,6,1,5,38.4047009,13.618054,5.1390767,8.4789773,132.8,74,2.2,71.8,306.8735539,183.84,4.597953856,179.2420461,556,240,36,204,16.246,13.76,0,13.76,31.8,24,0.2,23.8,68.16603146,54.472216,1.02781534,53.44440066,298,247,0.5869,Na0.2Ca0.6WO4Eu0.2
23.8,15,0.4,14.6,136,63,8,55,310.861762,151.964,15.999,135.965,695,200,60,140,7.89,3.44,0,3.44,17,6,2,4,43.1162272,13.618054,5.670385,7.947669,294.4,120,25.2,94.8,620.248648,239.985,60.7856,179.1994,2104,900,74,826,65.62,51.6,0,51.6,119.6,90,0.8,89.2,279.3972271,204.27081,2.268154,202.002656,298,393,0.5869,Sr1.4Mg3P4O15Eu0.4
8.98,6,0.02,5.98,184,74,8,66,440.70884,183.84,15.999,167.841,560,185,60,125,6.36,3.44,0,3.44,17,6,2,4,33.369729,13.618054,5.670385,7.947669,199.7,76.44,1.26,75.18,457.1287264,183.84,3.03928,180.80072,851.5,360,3.7,356.3,24.7312,20.64,0,20.64,47.92,36,0.04,35.96,101.8715913,81.708324,0.1134077,81.5949163,298,327,0.5879,Y1.96WO6Eu0.02
14,8,0.05,7.95,245,83,8,75,589.8322813,208.9804,15.999,192.9814,860,185,60,125,8.46,3.44,0,3.44,21,6,1,5,48.0635177,13.618054,5.1390767,8.4789773,207.1,70.55,3.25,67.3,459.6848393,177.63334,7.9462675,169.6870725,1383.25,540,8.75,531.25,36.305,27.52,0,27.52,65.55,48,0.1,47.9,152.3879512,108.944432,0.29319,108.651242,298,379,0.588,Na3Bi0.85P2O8Eu0.1Tb0.05
42,24,0.2,23.8,151,63,8,55,355.2621652,151.964,15.999,135.965,610,215,50,165,10.5,3.98,0,3.98,22,7,2,5,52.409609,17.42282,5.211664,12.211156,861.4,548.8,12.6,536.2,1984.012778,1345.8046,30.3928,1315.4118,4284,2107,37,2070,112.382,82.56,0,82.56,208,144,0.4,143.6,476.8074362,326.833296,1.134077,325.699219,298,394,0.588,Ba9.8F2P6O24Eu0.2
42,24,0.3,23.7,151,63,8,55,355.2621652,151.964,15.999,135.965,610,215,50,165,10.5,3.98,0,3.98,22,7,2,5,52.409609,17.42282,5.211664,12.211156,862.1,543.2,18,525.2,1985.476478,1332.0719,37.99680633,1294.075094,4281,2085.5,55.5,2030,112.293,82.56,0,82.56,208,144,0.6,143.4,476.8533083,326.833296,1.7011155,325.1321805,298,394,0.588,Ba9.7F2P6O24Eu0.3
24,15,0.4,14.6,139,63,3,60,317.801762,151.964,6.94,145.024,840,200,60,140,8.87,3.44,0,3.44,18,6,1,5,48.50794196,13.618054,5.391714761,8.226339239,288,120,1.2,118.8,605.500648,239.985,2.776,237.209,2122,900,58,842,65.822,51.6,0,51.6,119.6,90,0.4,89.6,280.4149395,204.27081,2.156685904,202.1141241,298,393,0.5882,Sr1.2Mg3P4O15Li0.4Eu0.4
19.02,12,0.02,11.98,168,83,8,75,405.0284,208.9804,15.999,192.9814,515,185,60,125,7.24,3.44,0,3.44,17,6,2,4,34.725638,13.618054,5.670385,7.947669,471.26,332,1.26,330.74,1115.20388,835.9216,3.03928,832.88232,1693.7,720,3.7,716.3,54.58,41.28,0,41.28,104.04,72,0.04,71.96,217.1271687,163.416648,0.1134077,163.3032403,298,393,0.589,Bi4Si3O12Eu0.02
22,14,0.1,13.9,206,64,8,56,483.49937,157.25,15.999,141.251,705,185,60,125,7.89,3.44,0,3.44,27,12,2,10,41.591284,13.618054,5.670385,7.947669,486.9,185.6,6.3,179.3,1104.68651,456.025,15.1964,440.8286,2085.5,840,18.5,821.5,59.74,48.16,0,48.16,129,84,0.2,83.8,248.1191509,190.652756,0.5670385,190.0857175,298,392,0.59,Gd2.9Zn2Nb3O14Eu0.1
5,3,0.05,2.95,168,63,8,55,392.2553,151.964,15.999,135.965,820,220,60,160,6.69,3.44,0,3.44,15,6,1,5,35.66888654,13.618054,4.34066354,9.27739046,99.39,48.72,1.52,47.2,226.064554,119.47449,3.127864,116.346626,533.9,187.05,9.25,177.8,12.6999,10.32,0,10.32,23.92,18,0.08,17.92,52.84720201,40.854162,0.28351925,40.57064275,298,397,0.59,Ba0.87TiO3K0.08Eu0.05
5,3,0.05,2.95,168,63,8,55,392.2553,151.964,15.999,135.965,820,220,60,160,6.69,3.44,0,3.44,15,6,1,5,35.66888654,13.618054,4.34066354,9.27739046,100.13,49.84,1.14,48.7,228.029128,122.22103,2.345898,119.875132,533.8,191.35,9.25,182.1,12.7013,10.32,0,10.32,23.94,18,0.06,17.94,52.86462202,40.854162,0.260439812,40.59372219,350,397,0.59,Ba0.89TiO3K0.06Eu0.05
24,15,0.4,14.6,147,63,8,55,333.8515313,151.964,15.999,135.965,875,200,60,140,8.82,3.44,0,3.44,18,6,1,5,48.2553039,13.618054,5.1390767,8.4789773,291.2,120,4.4,115.6,611.9205557,239.985,9.195907712,230.7890923,2136,900,72,828,65.802,51.6,0,51.6,119.6,90,0.4,89.6,280.3138843,204.27081,2.05563068,202.2151793,298,393,0.591,Sr1.2Mg3P4O15Na0.4Eu0.4
24,15,0.25,14.75,136,63,8,55,310.861762,151.964,15.999,135.965,695,200,60,140,7.89,3.44,0,3.44,17,6,2,4,43.1162272,13.618054,5.670385,7.947669,298.25,120,15.75,104.25,628.121048,239.985,37.991,201.994,2146.25,900,46.25,853.75,65.9525,51.6,0,51.6,120,90,0.5,89.5,280.5398729,204.27081,1.41759625,202.8532138,298,393,0.5915,Sr1.75Mg3P4O15Eu0.25
7,4,0.09,3.91,179,63,8,55,421.731562,151.964,15.999,135.965,795,235,60,175,7.34,3.44,0,3.44,16,6,1,5,39.163917,13.618054,4.177128,9.440926,138.92,45.92,5.67,40.25,314.414564,112.60814,13.67676,98.93138,789.1,256.15,16.65,239.5,17.5736,13.76,0,13.76,31.91,24,0.18,23.82,74.29587065,54.472216,0.51033465,53.96188135,453,392,0.592,Rb1.09Ba0.82PO4Eu0.09
5.05,3,0.05,2.95,131,63,8,55,299.265,151.964,15.999,135.965,580,185,60,125,5.77,3.44,0,3.44,14,6,2,4,32.0354942,13.618054,5.670385,7.947669,87.15,40,3.15,36.85,186.8972,91.224,7.5982,83.6258,524.25,180,9.25,170.75,12.65,10.32,0,10.32,24.1,18,0.1,17.9,53.88473645,40.854162,0.28351925,40.57064275,298,395,0.5927,CaZrO3Eu0.05
11,7,0.1,6.9,132,63,8,55,304.73584,151.964,15.999,135.965,565,185,60,125,6.2,3.44,0,3.44,15,6,2,4,32.333819,13.618054,5.670385,7.947669,180.4,74.1,6.3,67.8,391.844496,168.921096,15.1964,153.724696,1060.5,420,18.5,401.5,29.478,24.08,0,24.08,55.9,42,0.2,41.8,121.3624505,95.326378,0.5670385,94.7593395,298,395,0.593,Y1.9Ti2O7Eu0.1
24,15,0.45,14.55,136,63,8,55,310.861762,151.964,15.999,135.965,695,200,60,140,7.89,3.44,0,3.44,17,6,2,4,43.1162272,13.618054,5.670385,7.947669,303.25,120,28.35,91.65,640.989848,239.985,68.3838,171.6012,2143.25,900,83.25,816.75,65.7625,51.6,0,51.6,120,90,0.9,89.1,280.5349764,204.27081,2.55167325,201.7191368,298,393,0.5933,Sr1.55Mg3P4O15Eu0.45
9.05,6,0.05,5.95,142,63,8,55,329.801,151.964,15.999,135.965,570,185,60,125,6.49,3.44,0,3.44,15,6,2,4,34.0099832,13.618054,5.670385,7.947669,173.15,102,3.15,98.85,387.1902,243.52,7.5982,235.9218,839.25,360,9.25,350.75,25.74,20.64,0,20.64,48.1,36,0.1,35.9,105.3217765,81.708324,0.28351925,81.42480475,298,394,0.5935,CaSb2O6Eu0.05
24,15,0.4,14.6,150,63,8,55,338.946762,151.964,15.999,135.965,805,200,60,140,9.79,3.44,0,3.44,21,6,2,4,51.2679102,13.618054,5.670385,7.947669,301.6,120,5.6,114.4,636.6171432,239.985,11.234,228.751,2148,900,44,856,65.694,51.6,0,51.6,119.6,90,0.8,89.2,279.6021993,204.27081,2.268154,202.002656,298,393,0.5939,Sr1.6Mg3P3.6Si0.4O15Eu0.4
22,13,0.45,12.55,153,63,5,58,357.75647,151.964,10.81,141.154,705,195,60,135,7.58,3.44,0,3.44,16,6,2,4,39.2765132,13.618054,5.5769,8.041154,219.3,104,20,84,469.8226615,207.987,40.078,167.909,1744.5,780,87.75,692.25,60.495,44.72,0,44.72,103.45,78,1.1,76.9,246.862307,177.034702,2.509605,174.525097,298,395,0.594,CaLa0.45B7O13Eu0.55
10.05,6,0.05,5.95,161,63,8,55,383.183,151.964,15.999,135.965,585,200,60,140,6.49,3.44,0,3.44,16,6,2,4,33.9929662,13.618054,5.670385,7.947669,217.15,114,3.15,110.85,494.0522,262.86,7.5982,255.2618,1109.25,600,9.25,590.75,25.59,20.64,0,20.64,48.1,36,0.1,35.9,108.0861049,81.708324,0.28351925,81.42480475,298,394,0.594,Sr3TeO6Eu0.05
21,12,0.4,11.6,196,63,8,55,460.186,151.964,15.999,135.965,795,215,60,155,7.11,3.44,0,3.44,15,6,2,4,36.3996134,13.618054,5.211664,8.40639,488.8,294,25.2,268.8,1104.2338,688.908,60.7856,628.1224,2213,930,74,856,54.494,41.28,0,41.28,96,72,0.8,71.2,215.756242,163.416648,2.268154,161.148494,298,393,0.594,Ba0.6Ca2In6O12Eu0.4
42,24,0.4,23.6,151,63,8,55,355.2621652,151.964,15.999,135.965,610,215,50,165,10.5,3.98,0,3.98,22,7,2,5,52.409609,17.42282,5.211664,12.211156,862.8,537.6,18,519.6,1986.940178,1318.3392,37.99680633,1280.342394,4278,2064,74,1990,112.204,82.56,0,82.56,208,144,0.8,143.2,476.8991804,326.833296,2.268154,324.565142,298,394,0.594,Ba9.6F2P6O24Eu0.4
6,4,0.05,3.95,125,63,8,55,287.842602,151.964,15.999,135.965,525,185,60,125,6.85,3.44,0,3.44,16,6,2,4,35.992385,13.618054,5.670385,7.947669,87.2,37.05,3.15,33.9,187.02851,84.460548,7.5982,76.862348,520.25,240,9.25,230.75,17.109,13.76,0,13.76,31.95,24,0.1,23.9,71.14881825,54.472216,0.28351925,54.18869675,298,172,0.5946,Y0.95PO4Eu0.05
11,7,0.05,6.95,168,63,8,55,398.09247,151.964,15.999,135.965,595,195,60,135,5.87,3.44,0,3.44,15,6,2,4,31.499239,13.618054,5.5769,8.041154,250.3,111.15,3.15,108,572.9048665,270.8656665,7.5982,263.2674665,1119.5,420,9.25,410.75,28.885,24.08,0,24.08,55.95,42,0.1,41.9,119.7526523,95.326378,0.28351925,95.04285875,573,393,0.595,La1.95Zr2O7Eu0.05
7,4,0.09,3.91,179,63,8,55,421.731562,151.964,15.999,135.965,795,235,60,175,7.34,3.44,0,3.44,16,6,1,5,39.163917,13.618054,4.177128,9.440926,138.92,45.92,5.67,40.25,314.414564,112.60814,13.67676,98.93138,789.1,256.15,16.65,239.5,17.5736,13.76,0,13.76,31.91,24,0.18,23.82,74.29587065,54.472216,0.51033465,53.96188135,443,392,0.595,Rb1.09Ba0.82PO4Eu0.09
24,15,0.4,14.6,155,63,8,55,349.960062,151.964,15.999,135.965,915,220,60,160,8.71,3.44,0,3.44,18,6,1,5,47.45689074,13.618054,4.34066354,9.27739046,294.4,120,7.6,112.4,618.363968,239.985,15.63932,224.34568,2152,900,74,826,65.758,51.6,0,51.6,119.6,90,0.4,89.6,279.9945191,204.27081,1.736265416,202.5345446,298,393,0.595,Sr1.2Mg3P4O15K0.4Eu0.4
24,15,0.5,14.5,136,63,8,55,310.861762,151.964,15.999,135.965,695,200,60,140,7.89,3.44,0,3.44,17,6,2,4,43.1162272,13.618054,5.670385,7.947669,304.5,120,31.5,88.5,644.207048,239.985,72.915,167.07,2142.5,900,92.5,807.5,65.715,51.6,0,51.6,120,90,1,89,280.5337523,204.27081,2.8351925,201.4356175,298,393,0.5951,Sr1.5Mg3P4O15Eu0.5
11,7,0.2,6.8,132,63,8,55,304.73584,151.964,15.999,135.965,565,185,60,125,6.2,3.44,0,3.44,15,6,2,4,32.333819,13.618054,5.670385,7.947669,182.8,70.2,12.6,57.6,398.150312,160.030512,30.3928,129.637712,1061,420,37,383,29.356,24.08,0,24.08,55.8,42,0.4,41.6,121.307763,95.326378,1.134077,94.192301,298,395,0.596,Y1.8Ti2O7Eu0.2
7,4,0.05,3.95,179,63,8,55,421.731562,151.964,15.999,135.965,795,235,60,175,7.34,3.44,0,3.44,16,6,1,5,39.163917,13.618054,4.177128,9.440926,139.4,50.4,3.15,47.25,315.903452,123.5943,7.5982,115.9961,789.5,246.75,9.25,237.5,17.612,13.76,0,13.76,31.95,24,0.1,23.9,74.31890325,54.472216,0.28351925,54.18869675,298,392,0.596,Rb1.05Ba0.9PO4Eu0.05
12,8,0.05,7.95,232,64,8,56,554.068452,157.25,15.999,141.251,830,260,60,200,7.59,3.44,0,3.44,17,6,1,5,36.42457055,13.618054,3.893905548,9.724148452,266.95,84,3.15,80.85,609.783152,191.9,7.5982,184.3018,1210.25,480,9.25,470.75,33.77,27.52,0,27.52,63,48,0.1,47.9,133.149023,108.944432,0.28351925,108.6609128,298,395,0.596,CsGd0.95Mo2O8Eu0.05
11,7,0.3,6.7,132,63,8,55,304.73584,151.964,15.999,135.965,565,185,60,125,6.2,3.44,0,3.44,15,6,2,4,32.333819,13.618054,5.670385,7.947669,185.2,66.3,18.9,47.4,404.456128,151.139928,45.5892,105.550728,1061.5,420,55.5,364.5,29.234,24.08,0,24.08,55.7,42,0.6,41.4,121.2530755,95.326378,1.7011155,93.6252625,298,395,0.597,Y1.7Ti2O7Eu0.3
13,8,0.02,7.98,206,63,14,49,488.34147,151.964,28.085,123.879,805,215,100,115,6.47,2.58,0,2.58,17,6,2,4,34.970642,10.36001,5.211664,5.148346,326.14,128,1.26,126.74,728.08068,277.81094,3.03928,274.77166,1624.4,800,3.7,796.3,27.5122,20.64,0,20.64,64,48,0.04,47.96,115.5580844,82.88008,0.1134077,82.7666723,298,405,0.597,Ba0.98La2Si2S8Eu0.02
7,4,0.09,3.91,179,63,8,55,421.731562,151.964,15.999,135.965,795,235,60,175,7.34,3.44,0,3.44,16,6,1,5,39.163917,13.618054,4.177128,9.440926,138.92,45.92,5.67,40.25,314.414564,112.60814,13.67676,98.93138,789.1,256.15,16.65,239.5,17.5736,13.76,0,13.76,31.91,24,0.18,23.82,74.29587065,54.472216,0.51033465,53.96188135,433,392,0.597,Rb1.09Ba0.82PO4Eu0.09
44.12,28,0.01,27.99,170,63,8,55,382.858646,151.964,15.999,135.965,845,185,60,125,9.4,3.44,0,3.44,25,7,2,5,49.5395582,13.618054,5.670385,7.947669,531.33,224,0.63,223.37,1081.732398,447.972,1.51964,446.45236,4017.65,1680,1.85,1678.15,121.035,96.32,0,96.32,222.74,168,0.02,167.98,510.6960528,381.305512,0.05670385,381.2488082,298,365,0.597,Ca8.01YP7O28Eu0.01Mn0.1
7,4,0.09,3.91,179,63,8,55,421.731562,151.964,15.999,135.965,795,235,60,175,7.34,3.44,0,3.44,16,6,1,5,39.163917,13.618054,4.177128,9.440926,138.92,45.92,5.67,40.25,314.414564,112.60814,13.67676,98.93138,789.1,256.15,16.65,239.5,17.5736,13.76,0,13.76,31.91,24,0.18,23.82,74.29587065,54.472216,0.51033465,53.96188135,423,392,0.598,Rb1.09Ba0.82PO4Eu0.09
15,8,0.04,7.96,104,63,7,56,234.134,151.964,14.007,137.957,540,185,65,120,5.94,3.04,0,3.04,13,5,2,3,34.4693532,14.53413,5.670385,8.863745,167.72,70,2.52,67.48,337.11244,140.425,6.07856,134.34644,1430.2,550,7.4,542.6,35.78,24.32,0,24.32,64,40,0.08,39.92,169.2400546,116.27304,0.2268154,116.0462246,298,450,0.598,Ca1.96Si5N8Eu0.04
7,4,0.1,3.9,197,63,8,55,461.079,151.964,15.999,135.965,765,200,60,140,7.16,3.44,0,3.44,24,12,2,10,39.9161052,13.618054,5.5386,8.079454,166.1,60.8,6.3,54.5,379.1144,140.192,15.1964,124.9956,804,320,18.5,301.5,16.895,13.76,0,13.76,33,24,0.2,23.8,72.50790172,54.472216,0.5670385,53.9051775,298,400,0.6,Sr1.6Zn0.3CeO4Eu0.1
7,4,0.3,3.7,197,63,8,55,461.079,151.964,15.999,135.965,765,200,60,140,7.16,3.44,0,3.44,24,12,2,10,39.9161052,13.618054,5.5386,8.079454,171.1,58,9,49,391.9832,140.116,19.614,120.502,801,280,40.5,239.5,16.705,13.76,0,13.76,33,24,0.6,23.4,72.50300528,54.472216,1.7011155,52.7711005,298,400,0.6,Sr1.4Zn0.3CeO4Eu0.3
7,4,0.3,3.7,197,63,8,55,461.079,151.964,15.999,135.965,765,200,60,140,7.16,3.44,0,3.44,24,12,2,10,39.9161052,13.618054,5.5386,8.079454,173.6,58,9,49,398.4176,140.116,19.614,120.502,799.5,260,40.5,219.5,16.61,13.76,0,13.76,33,24,0.8,23.2,72.50055706,54.472216,2.268154,52.204062,298,400,0.6,Sr1.3Zn0.3CeO4Eu0.4
7,4,0.3,3.7,197,63,8,55,461.079,151.964,15.999,135.965,765,200,60,140,7.16,3.44,0,3.44,24,12,2,10,39.9161052,13.618054,5.5386,8.079454,176.1,58,9,49,404.852,140.116,19.614,120.502,798,240,40.5,199.5,16.515,13.76,0,13.76,33,24,1,23,72.49810884,54.472216,2.8182597,51.6539563,298,400,0.6,Sr1.2Zn0.3CeO4Eu0.5
11,7,0.4,6.6,132,63,8,55,304.73584,151.964,15.999,135.965,565,185,60,125,6.2,3.44,0,3.44,15,6,2,4,32.333819,13.618054,5.670385,7.947669,187.6,62.4,25.2,37.2,410.761944,142.249344,60.7856,81.463744,1062,420,74,346,29.112,24.08,0,24.08,55.6,42,0.8,41.2,121.198388,95.326378,2.268154,93.058224,298,395,0.6,Y1.6Ti2O7Eu0.4
5,3,0.05,2.95,168,63,8,55,392.2553,151.964,15.999,135.965,820,220,60,160,6.69,3.44,0,3.44,15,6,1,5,35.66888654,13.618054,4.34066354,9.27739046,100.13,49.84,1.14,48.7,228.029128,122.22103,2.345898,119.875132,533.8,191.35,9.25,182.1,12.7013,10.32,0,10.32,23.94,18,0.06,17.94,52.86462202,40.854162,0.260439812,40.59372219,375,397,0.6,Ba0.89TiO3K0.06Eu0.05
16.5,10.5,0.3,10.2,258,63,8,55,607.39068,151.964,15.999,135.965,910,195,60,135,9.32,3.44,0,3.44,23,6,2,4,45.185366,13.618054,5.5769,8.041154,386.8,153.9,18.9,135,889.145679,375.044769,45.5892,329.455569,1682,630,55.5,574.5,43.87,36.12,0,36.12,83.7,63,0.6,62.4,180.0683395,142.989567,1.7011155,141.2884515,298,392,0.6,La2.7YSnNbO10.5Eu0.3
26,15,0.7,14.3,171,63,5,58,405.00584,151.964,10.81,141.154,725,215,60,155,7.59,3.44,0,3.44,16,6,2,4,39.015382,13.618054,5.211664,8.40639,412.8,168,30,138,938.778392,411.981,64.86,347.121,2418.5,900,129.5,770.5,68.096,51.6,0,51.6,119.3,90,1.4,88.6,281.7456235,204.27081,3.9692695,200.3015405,298,393,0.601,Ba3Y1.3B6O15Eu0.7
12,7,0.17,6.83,179,83,5,78,427.8314,208.9804,10.81,198.1704,670,185,60,125,8.38,3.44,0,3.44,18,6,2,4,40.9851292,13.618054,5.670385,7.947669,248.6,151.89,10,141.89,581.959012,382.434132,21.62,360.814132,1094.25,420,31.45,388.55,32.637,24.08,0,24.08,59.49,42,0.34,41.66,132.3320309,95.326378,0.96396545,94.36241255,298,394,0.601,CaBi1.83B2O7Eu0.17
42,24,0.5,23.5,151,63,8,55,355.2621652,151.964,15.999,135.965,610,215,50,165,10.5,3.98,0,3.98,22,7,2,5,52.409609,17.42282,5.211664,12.211156,863.5,532,18,514,1988.403878,1304.6065,37.99680633,1266.609694,4275,2042.5,92.5,1950,112.115,82.56,0,82.56,208,144,1,143,476.9450525,326.833296,2.8351925,323.9981035,298,394,0.601,Ba9.5F2P6O24Eu0.5
5.01,3,0.01,2.99,131,63,8,55,299.265,151.964,15.999,135.965,580,185,60,125,5.77,3.44,0,3.44,14,6,2,4,32.0354942,13.618054,5.670385,7.947669,84.63,40,0.63,39.37,180.81864,91.224,1.51964,89.70436,516.85,180,1.85,178.15,12.65,10.32,0,10.32,24.02,18,0.02,17.98,53.65792105,40.854162,0.05670385,40.79745815,298,395,0.6017,CaZrO3Eu0.01
11,7,0.05,6.95,168,63,8,55,398.09247,151.964,15.999,135.965,595,195,60,135,5.87,3.44,0,3.44,15,6,2,4,31.499239,13.618054,5.5769,8.041154,250.3,111.15,3.15,108,572.9048665,270.8656665,7.5982,263.2674665,1119.5,420,9.25,410.75,28.885,24.08,0,24.08,55.95,42,0.1,41.9,119.7526523,95.326378,0.28351925,95.04285875,523,393,0.602,La1.95Zr2O7Eu0.05
10,6,0.1,5.9,191,63,8,55,444.619,151.964,15.999,135.965,725,185,60,125,8.27,3.44,0,3.44,18,6,2,4,39.7963384,13.618054,5.670385,7.947669,189.4,51,6.3,44.7,416.4426,121.76,15.1964,106.5636,1023,360,18.5,341.5,26.292,20.64,0,20.64,47.9,36,0.2,35.8,108.3177816,81.708324,0.5670385,81.1412855,298,395,0.602,Ca2In0.9SbO6Eu0.1
10,6,0.2,5.8,191,63,8,55,444.619,151.964,15.999,135.965,725,185,60,125,8.27,3.44,0,3.44,18,6,2,4,39.7963384,13.618054,5.670385,7.947669,190.8,51,12.6,38.4,420.1572,121.76,30.3928,91.3672,1026,360,37,323,26.114,20.64,0,20.64,47.8,36,0.4,35.6,108.3061846,81.708324,1.134077,80.574247,298,395,0.602,Ca2In0.8SbO6Eu0.2
42,24,0.7,23.3,151,63,8,55,355.2621652,151.964,15.999,135.965,610,215,50,165,10.5,3.98,0,3.98,22,7,2,5,52.409609,17.42282,5.211664,12.211156,864.9,520.8,18,502.8,1991.331278,1277.1411,37.99680633,1239.144294,4269,1999.5,100,1899.5,111.937,82.56,0,82.56,208,144,1.4,142.6,477.0367967,326.833296,3.9692695,322.8640265,298,394,0.602,Ba9.3F2P6O24Eu0.7
7,4,0.07,3.93,179,63,8,55,421.731562,151.964,15.999,135.965,795,235,60,175,7.34,3.44,0,3.44,16,6,1,5,39.163917,13.618054,4.177128,9.440926,139.16,48.16,4.41,43.75,315.159008,118.10122,10.63748,107.46374,789.3,251.45,12.95,238.5,17.5928,13.76,0,13.76,31.93,24,0.14,23.86,74.30738695,54.472216,0.39692695,54.07528905,298,392,0.603,Rb1.07Ba0.86PO4Eu0.07
7,4,0.09,3.91,179,63,8,55,421.731562,151.964,15.999,135.965,795,235,60,175,7.34,3.44,0,3.44,16,6,1,5,39.163917,13.618054,4.177128,9.440926,138.92,45.92,5.67,40.25,314.414564,112.60814,13.67676,98.93138,789.1,256.15,16.65,239.5,17.5736,13.76,0,13.76,31.91,24,0.18,23.82,74.29587065,54.472216,0.51033465,53.96188135,403,392,0.603,Rb1.09Ba0.82PO4Eu0.09
19.02,12,0.02,11.98,168,83,8,75,405.0284,208.9804,15.999,192.9814,515,185,60,125,7.24,3.44,0,3.44,17,6,2,4,34.725638,13.618054,5.670385,7.947669,471.26,332,1.26,330.74,1115.20388,835.9216,3.03928,832.88232,1693.7,720,3.7,716.3,54.58,41.28,0,41.28,104.04,72,0.04,71.96,217.1271687,163.416648,0.1134077,163.3032403,348,393,0.604,Bi4Si3O12Eu0.02
19.02,12,0.02,11.98,168,83,8,75,405.0284,208.9804,15.999,192.9814,515,185,60,125,7.24,3.44,0,3.44,17,6,2,4,34.725638,13.618054,5.670385,7.947669,471.26,332,1.26,330.74,1115.20388,835.9216,3.03928,832.88232,1693.7,720,3.7,716.3,54.58,41.28,0,41.28,104.04,72,0.04,71.96,217.1271687,163.416648,0.1134077,163.3032403,398,393,0.604,Bi4Si3O12Eu0.02
12,6,0.02,5.98,214,65,5,60,510.47535,158.92535,10.81,148.11535,820,215,60,155,9.53,3.44,0,3.44,22,7,2,5,51.629552,13.618054,5.211664,8.40639,251.96,112,1.26,110.74,586.504123,274.654,3.03928,271.61472,1235.2,430,3.7,426.3,29.66,20.64,0,20.64,55,36,0.04,35.96,127.5552517,81.708324,0.1134077,81.5949163,298,377,0.604,Ba2Tb0.98B2O6ClEu0.02
42,24,1,23,151,63,8,55,355.2621652,151.964,15.999,135.965,610,215,50,165,10.5,3.98,0,3.98,22,7,2,5,52.409609,17.42282,5.211664,12.211156,867,504,18,486,1995.722378,1235.943,37.99680633,1197.946194,4260,1935,100,1835,111.67,82.56,0,82.56,208,144,2,142,477.174413,326.833296,5.670385,321.162911,298,394,0.605,Ba9F2P6O24Eu1
7,4,0.09,3.91,179,63,8,55,421.731562,151.964,15.999,135.965,795,235,60,175,7.34,3.44,0,3.44,16,6,1,5,39.163917,13.618054,4.177128,9.440926,138.92,45.92,5.67,40.25,314.414564,112.60814,13.67676,98.93138,789.1,256.15,16.65,239.5,17.5736,13.76,0,13.76,31.91,24,0.18,23.82,74.29587065,54.472216,0.51033465,53.96188135,383,392,0.606,Rb1.09Ba0.82PO4Eu0.09
7,4,0.13,3.87,179,63,8,55,421.731562,151.964,15.999,135.965,795,235,60,175,7.34,3.44,0,3.44,16,6,1,5,39.163917,13.618054,4.177128,9.440926,138.44,41.81,8.19,33.62,312.925676,101.62198,19.75532,81.86666,788.7,265.55,24.05,241.5,17.5352,13.76,0,13.76,31.87,24,0.26,23.74,74.27283805,54.472216,0.73715005,53.73506595,298,392,0.606,Rb1.13Ba0.74PO4Eu0.13
18.12,9,0.12,8.88,123,63,5,58,285.3914032,151.964,10.81,141.154,580,200,50,150,10.41,3.98,0,3.98,20,7,2,5,50.7041452,17.42282,5.670385,11.752435,293.56,190,7.56,182.44,651.7550832,438.1,18.23568,419.86432,1867.2,1000,22.2,977.8,45.81,30.96,0,30.96,80.24,54,0.24,53.76,194.0341452,122.562486,0.6804462,121.8820398,298,335,0.6063,Sr5B3O9FEu0.12
5.02,3,0.02,2.98,131,63,8,55,299.265,151.964,15.999,135.965,580,185,60,125,5.77,3.44,0,3.44,14,6,2,4,32.0354942,13.618054,5.670385,7.947669,85.26,40,1.26,38.74,182.33828,91.224,3.03928,88.18472,518.7,180,3.7,176.3,12.65,10.32,0,10.32,24.04,18,0.04,17.96,53.7146249,40.854162,0.1134077,40.7407543,298,395,0.6065,CaZrO3Eu0.02
